ID	Species	R or P	Reaction Name	Mass
832_0	C(C)(CO)=O	-1	Aldol Condensation	74.036779432
832_0	C(C(C(C=O)O)O)=O	-1	Aldol Condensation	118.02660867200001
832_0	C(C(C(C(C(C(C)=O)O)O)O)O)=O	1	Aldol Condensation	192.063388104
832_1	C(C)(CO)=O	-1	Knoevenagel H	74.036779432
832_1	C(C(C(C=O)O)O)=O	-1	Knoevenagel H	118.02660867200001
832_1	C(C(C(C(C(C(C)=O)O)O)O)O)=O	1	Knoevenagel H	192.063388104
834_0	C(C)(CO)=O	-1	Aldol Condensation	74.036779432
834_0	C(C)=O	-1	Aldol Condensation	44.026214748
834_0	C(CO)(CC(C)O)=O	1	Aldol Condensation	118.06299418
836_0	C(C)(CO)=O	-1	Aldol Condensation	74.036779432
836_0	C(C)=O	-1	Aldol Condensation	44.026214748
836_0	C(C)(C(C(C)O)O)=O	1	Aldol Condensation	118.06299418
836_1	C(C)(CO)=O	-1	Knoevenagel H	74.036779432
836_1	C(C)=O	-1	Knoevenagel H	44.026214748
836_1	C(C)(C(C(C)O)O)=O	1	Knoevenagel H	118.06299418
838_0	C(C)(CO)=O	-1	Aldol Condensation	74.036779432
838_0	C(C)=O	-1	Aldol Condensation	44.026214748
838_0	C(CC(C)(CO)O)=O	1	Aldol Condensation	118.06299418
840_0	C(C)(CO)=O	-1	Aldol Condensation	74.036779432
840_0	C(CO)(C(CO)O)=O	-1	Aldol Condensation	120.04225873600001
840_0	C(CO)(CC(CO)(C(CO)O)O)=O	1	Aldol Condensation	194.079038168
842_0	C(C)(CO)=O	-1	Aldol Condensation	74.036779432
842_0	C(CO)(C(CO)O)=O	-1	Aldol Condensation	120.04225873600001
842_0	C(C)(C(C(CO)(C(CO)O)O)O)=O	1	Aldol Condensation	194.079038168
842_1	C(C)(CO)=O	-1	Knoevenagel H	74.036779432
842_1	C(CO)(C(CO)O)=O	-1	Knoevenagel H	120.04225873600001
842_1	C(C)(C(C(CO)(C(CO)O)O)O)=O	1	Knoevenagel H	194.079038168
844_0	C(C)(CO)=O	-1	Aldol Condensation	74.036779432
844_0	C(CO)(C(CO)O)=O	-1	Aldol Condensation	120.04225873600001
844_0	C(C(C(CO)(C)O)O)(C(CO)O)=O	1	Aldol Condensation	194.079038168
844_1	C(C)(CO)=O	-1	Knoevenagel H	74.036779432
844_1	C(CO)(C(CO)O)=O	-1	Knoevenagel H	120.04225873600001
844_1	C(C(C(CO)(C)O)O)(C(CO)O)=O	1	Knoevenagel H	194.079038168
846_0	C(CC(C=O)O)=O	-1	Aldol Condensation	102.031694052
846_0	C(C)=O	-1	Aldol Condensation	44.026214748
846_0	C(C(C(C)O)C(C=O)O)=O	1	Aldol Condensation	146.0579088
846_1	C(CC(C=O)O)=O	-1	Knoevenagel C	102.031694052
846_1	C(C)=O	-1	Knoevenagel C	44.026214748
846_1	C(C(C(C)O)C(C=O)O)=O	1	Knoevenagel C	146.0579088
848_0	C(CC(C=O)O)=O	-1	Aldol Condensation	102.031694052
848_0	C(C)=O	-1	Aldol Condensation	44.026214748
848_0	C(CC(C(CC=O)O)O)=O	1	Aldol Condensation	146.0579088
850_0	C(CC(C=O)O)=O	-1	Aldol Condensation	102.031694052
850_0	C(C)=O	-1	Aldol Condensation	44.026214748
850_0	C(CC(CC(C=O)O)O)=O	1	Aldol Condensation	146.0579088
851_0	C(C(C(C=O)O)O)=O	-1	Aldol Condensation	118.02660867200001
851_0	C(C)=O	-1	Aldol Condensation	44.026214748
851_0	C(CC(C(C(C=O)O)O)O)=O	1	Aldol Condensation	162.05282342
853_0	C(C)=O	-1	Aldol Condensation	44.026214748
853_0	C(C)=O	-1	Aldol Condensation	44.026214748
853_0	C(CC(C)O)=O	1	Aldol Condensation	88.052429496
855_0	C(C)=O	-1	Aldol Condensation	44.026214748
855_0	C(CO)(C(CO)O)=O	-1	Aldol Condensation	120.04225873600001
855_0	C(CC(CO)(C(CO)O)O)=O	1	Aldol Condensation	164.068473484
857_0	C(C)=O	-1	Aldol Condensation	44.026214748
857_0	C(CO)(C(CO)O)=O	-1	Aldol Condensation	120.04225873600001
857_0	C(C(C(C)O)O)(C(CO)O)=O	1	Aldol Condensation	164.068473484
857_1	C(C)=O	-1	Knoevenagel H	44.026214748
857_1	C(CO)(C(CO)O)=O	-1	Knoevenagel H	120.04225873600001
857_1	C(C(C(C)O)O)(C(CO)O)=O	1	Knoevenagel H	164.068473484
859_0	C(C)=O	-1	Aldol Condensation	44.026214748
859_0	C(CCO)(CC(C=O)=O)=O	-1	Aldol Condensation	144.042258736
859_0	C(CC(C(CC(CCO)=O)=O)O)=O	1	Aldol Condensation	188.068473484
861_0	C(C)=O	-1	Aldol Condensation	44.026214748
861_0	C(CCO)(CC(C=O)=O)=O	-1	Aldol Condensation	144.042258736
861_0	C(CC(C=O)(CC=O)O)(CCO)=O	1	Aldol Condensation	188.068473484
863_0	C(C)=O	-1	Aldol Condensation	44.026214748
863_0	C(CCO)(CC(C=O)=O)=O	-1	Aldol Condensation	144.042258736
863_0	C(CC(CCO)(CC(C=O)=O)O)=O	1	Aldol Condensation	188.068473484
865_0	C(C)=O	-1	Aldol Condensation	44.026214748
865_0	C(CCO)(CC(C=O)=O)=O	-1	Aldol Condensation	144.042258736
865_0	C(CCO)(C(C(C=O)=O)C(C)O)=O	1	Aldol Condensation	188.068473484
865_1	C(C)=O	-1	Knoevenagel C	44.026214748
865_1	C(CCO)(CC(C=O)=O)=O	-1	Knoevenagel C	144.042258736
865_1	C(CCO)(C(C(C=O)=O)C(C)O)=O	1	Knoevenagel C	188.068473484
867_0	C(C)=O	-1	Aldol Condensation	44.026214748
867_0	C(CCO)(CC(C=O)=O)=O	-1	Aldol Condensation	144.042258736
867_0	C(C(CO)C(C)O)(CC(C=O)=O)=O	1	Aldol Condensation	188.068473484
867_1	C(C)=O	-1	Knoevenagel C	44.026214748
867_1	C(CCO)(CC(C=O)=O)=O	-1	Knoevenagel C	144.042258736
867_1	C(C(CO)C(C)O)(CC(C=O)=O)=O	1	Knoevenagel C	188.068473484
869_0	C(C)=O	-1	Aldol Condensation	44.026214748
869_0	C(CO)(CCC(C=O)=O)=O	-1	Aldol Condensation	144.042258736
869_0	C(CC(C(CCC(CO)=O)=O)O)=O	1	Aldol Condensation	188.068473484
871_0	C(C)=O	-1	Aldol Condensation	44.026214748
871_0	C(CO)(CCC(C=O)=O)=O	-1	Aldol Condensation	144.042258736
871_0	C(CO)(CCC(C=O)(CC=O)O)=O	1	Aldol Condensation	188.068473484
873_0	C(C)=O	-1	Aldol Condensation	44.026214748
873_0	C(CO)(CCC(C=O)=O)=O	-1	Aldol Condensation	144.042258736
873_0	C(CC(CCC(C=O)=O)(CO)O)=O	1	Aldol Condensation	188.068473484
875_0	C(C)=O	-1	Aldol Condensation	44.026214748
875_0	C(CO)(CCC(C=O)=O)=O	-1	Aldol Condensation	144.042258736
875_0	C(CC(C(C=O)=O)C(C)O)(CO)=O	1	Aldol Condensation	188.068473484
877_0	C(C)=O	-1	Aldol Condensation	44.026214748
877_0	C(CO)(CCC(C=O)=O)=O	-1	Aldol Condensation	144.042258736
877_0	C(CO)(C(C(C)O)CC(C=O)=O)=O	1	Aldol Condensation	188.068473484
879_0	C(C)=O	-1	Aldol Condensation	44.026214748
879_0	C(CO)(CCC(C=O)=O)=O	-1	Aldol Condensation	144.042258736
879_0	C(CCC(C=O)=O)(C(C(C)O)O)=O	1	Aldol Condensation	188.068473484
879_1	C(C)=O	-1	Knoevenagel H	44.026214748
879_1	C(CO)(CCC(C=O)=O)=O	-1	Knoevenagel H	144.042258736
879_1	C(CCC(C=O)=O)(C(C(C)O)O)=O	1	Knoevenagel H	188.068473484
881_0	C(C)=O	-1	Aldol Condensation	44.026214748
881_0	C(C)(C(CC(C=O)=O)O)=O	-1	Aldol Condensation	144.042258736
881_0	C(CC(C(CC(C(C)=O)O)=O)O)=O	1	Aldol Condensation	188.068473484
883_0	C(C)=O	-1	Aldol Condensation	44.026214748
883_0	C(C)(C(CC(C=O)=O)O)=O	-1	Aldol Condensation	144.042258736
883_0	C(C)(C(CC(C=O)(CC=O)O)O)=O	1	Aldol Condensation	188.068473484
885_0	C(C)=O	-1	Aldol Condensation	44.026214748
885_0	C(C)(C(CC(C=O)=O)O)=O	-1	Aldol Condensation	144.042258736
885_0	C(CC(C)(C(CC(C=O)=O)O)O)=O	1	Aldol Condensation	188.068473484
887_0	C(C)=O	-1	Aldol Condensation	44.026214748
887_0	C(C)(C(CC(C=O)=O)O)=O	-1	Aldol Condensation	144.042258736
887_0	C(C(C(C(C=O)=O)C(C)O)O)(C)=O	1	Aldol Condensation	188.068473484
887_1	C(C)=O	-1	Knoevenagel C	44.026214748
887_1	C(C)(C(CC(C=O)=O)O)=O	-1	Knoevenagel C	144.042258736
887_1	C(C(C(C(C=O)=O)C(C)O)O)(C)=O	1	Knoevenagel C	188.068473484
889_0	C(C)=O	-1	Aldol Condensation	44.026214748
889_0	C(C)(C(CC(C=O)=O)O)=O	-1	Aldol Condensation	144.042258736
889_0	C(C(CC(C=O)=O)O)(CC(C)O)=O	1	Aldol Condensation	188.068473484
891_0	C(C)=O	-1	Aldol Condensation	44.026214748
891_0	C(CC(CC(C=O)=O)O)=O	-1	Aldol Condensation	144.042258736
891_0	C(CC(C(CC(CC=O)O)=O)O)=O	1	Aldol Condensation	188.068473484
893_0	C(C)=O	-1	Aldol Condensation	44.026214748
893_0	C(CC(CC(C=O)=O)O)=O	-1	Aldol Condensation	144.042258736
893_0	C(CC(CC(C=O)(CC=O)O)O)=O	1	Aldol Condensation	188.068473484
895_0	C(C)=O	-1	Aldol Condensation	44.026214748
895_0	C(CC(CC(C=O)=O)O)=O	-1	Aldol Condensation	144.042258736
895_0	C(CC(CC(CC(C=O)=O)O)O)=O	1	Aldol Condensation	188.068473484
897_0	C(C)=O	-1	Aldol Condensation	44.026214748
897_0	C(CC(CC(C=O)=O)O)=O	-1	Aldol Condensation	144.042258736
897_0	C(CC(C(C(C=O)=O)C(C)O)O)=O	1	Aldol Condensation	188.068473484
897_1	C(C)=O	-1	Knoevenagel C	44.026214748
897_1	C(CC(CC(C=O)=O)O)=O	-1	Knoevenagel C	144.042258736
897_1	C(CC(C(C(C=O)=O)C(C)O)O)=O	1	Knoevenagel C	188.068473484
899_0	C(C)=O	-1	Aldol Condensation	44.026214748
899_0	C(CC(CC(C=O)=O)O)=O	-1	Aldol Condensation	144.042258736
899_0	C(C(C(CC(C=O)=O)O)C(C)O)=O	1	Aldol Condensation	188.068473484
899_1	C(C)=O	-1	Knoevenagel C	44.026214748
899_1	C(CC(CC(C=O)=O)O)=O	-1	Knoevenagel C	144.042258736
899_1	C(C(C(CC(C=O)=O)O)C(C)O)=O	1	Knoevenagel C	188.068473484
901_0	C(C)=O	-1	Aldol Condensation	44.026214748
901_0	C(CC(C(CCO)=O)=O)=O	-1	Aldol Condensation	144.042258736
901_0	C(CC(CC(C(CCO)=O)=O)O)=O	1	Aldol Condensation	188.068473484
903_0	C(C)=O	-1	Aldol Condensation	44.026214748
903_0	C(CC(C(CCO)=O)=O)=O	-1	Aldol Condensation	144.042258736
903_0	C(CC(C(CCO)=O)(CC=O)O)=O	1	Aldol Condensation	188.068473484
905_0	C(C)=O	-1	Aldol Condensation	44.026214748
905_0	C(CC(C(CCO)=O)=O)=O	-1	Aldol Condensation	144.042258736
905_0	C(C(CCO)(CC=O)O)(CC=O)=O	1	Aldol Condensation	188.068473484
907_0	C(C)=O	-1	Aldol Condensation	44.026214748
907_0	C(CC(C(CCO)=O)=O)=O	-1	Aldol Condensation	144.042258736
907_0	C(C(C(C(CCO)=O)=O)C(C)O)=O	1	Aldol Condensation	188.068473484
907_1	C(C)=O	-1	Knoevenagel C	44.026214748
907_1	C(CC(C(CCO)=O)=O)=O	-1	Knoevenagel C	144.042258736
907_1	C(C(C(C(CCO)=O)=O)C(C)O)=O	1	Knoevenagel C	188.068473484
909_0	C(C)=O	-1	Aldol Condensation	44.026214748
909_0	C(CC(C(CCO)=O)=O)=O	-1	Aldol Condensation	144.042258736
909_0	C(CC(C(C(CO)C(C)O)=O)=O)=O	1	Aldol Condensation	188.068473484
909_1	C(C)=O	-1	Knoevenagel C	44.026214748
909_1	C(CC(C(CCO)=O)=O)=O	-1	Knoevenagel C	144.042258736
909_1	C(CC(C(C(CO)C(C)O)=O)=O)=O	1	Knoevenagel C	188.068473484
911_0	C(C)=O	-1	Aldol Condensation	44.026214748
911_0	C(CC(CC(CO)=O)=O)=O	-1	Aldol Condensation	144.042258736
911_0	C(CC(CC(CC(CO)=O)=O)O)=O	1	Aldol Condensation	188.068473484
913_0	C(C)=O	-1	Aldol Condensation	44.026214748
913_0	C(CC(CC(CO)=O)=O)=O	-1	Aldol Condensation	144.042258736
913_0	C(CC(CC=O)(CC(CO)=O)O)=O	1	Aldol Condensation	188.068473484
915_0	C(C)=O	-1	Aldol Condensation	44.026214748
915_0	C(CC(CC(CO)=O)=O)=O	-1	Aldol Condensation	144.042258736
915_0	C(CC(CC(CO)(CC=O)O)=O)=O	1	Aldol Condensation	188.068473484
917_0	C(C)=O	-1	Aldol Condensation	44.026214748
917_0	C(CC(CC(CO)=O)=O)=O	-1	Aldol Condensation	144.042258736
917_0	C(C(C(CC(CO)=O)=O)C(C)O)=O	1	Aldol Condensation	188.068473484
917_1	C(C)=O	-1	Knoevenagel C	44.026214748
917_1	C(CC(CC(CO)=O)=O)=O	-1	Knoevenagel C	144.042258736
917_1	C(C(C(CC(CO)=O)=O)C(C)O)=O	1	Knoevenagel C	188.068473484
919_0	C(C)=O	-1	Aldol Condensation	44.026214748
919_0	C(CC(CC(CO)=O)=O)=O	-1	Aldol Condensation	144.042258736
919_0	C(CC=O)(C(C(CO)=O)C(C)O)=O	1	Aldol Condensation	188.068473484
919_1	C(C)=O	-1	Knoevenagel C	44.026214748
919_1	C(CC(CC(CO)=O)=O)=O	-1	Knoevenagel C	144.042258736
919_1	C(CC=O)(C(C(CO)=O)C(C)O)=O	1	Knoevenagel C	188.068473484
921_0	C(C)=O	-1	Aldol Condensation	44.026214748
921_0	C(CC(CC(CO)=O)=O)=O	-1	Aldol Condensation	144.042258736
921_0	C(CC(CC(C(C(C)O)O)=O)=O)=O	1	Aldol Condensation	188.068473484
921_1	C(C)=O	-1	Knoevenagel H	44.026214748
921_1	C(CC(CC(CO)=O)=O)=O	-1	Knoevenagel H	144.042258736
921_1	C(CC(CC(C(C(C)O)O)=O)=O)=O	1	Knoevenagel H	188.068473484
923_0	C(C)=O	-1	Aldol Condensation	44.026214748
923_0	C(CC(C(C(C)=O)O)=O)=O	-1	Aldol Condensation	144.042258736
923_0	C(CC(CC(C(C(C)=O)O)=O)O)=O	1	Aldol Condensation	188.068473484
925_0	C(C)=O	-1	Aldol Condensation	44.026214748
925_0	C(CC(C(C(C)=O)O)=O)=O	-1	Aldol Condensation	144.042258736
925_0	C(CC(C(C(C)=O)O)(CC=O)O)=O	1	Aldol Condensation	188.068473484
927_0	C(C)=O	-1	Aldol Condensation	44.026214748
927_0	C(CC(C(C(C)=O)O)=O)=O	-1	Aldol Condensation	144.042258736
927_0	C(CC(C)(C(C(CC=O)=O)O)O)=O	1	Aldol Condensation	188.068473484
929_0	C(C)=O	-1	Aldol Condensation	44.026214748
929_0	C(CC(C(C(C)=O)O)=O)=O	-1	Aldol Condensation	144.042258736
929_0	C(C(C(C(C(C)=O)O)=O)C(C)O)=O	1	Aldol Condensation	188.068473484
929_1	C(C)=O	-1	Knoevenagel C	44.026214748
929_1	C(CC(C(C(C)=O)O)=O)=O	-1	Knoevenagel C	144.042258736
929_1	C(C(C(C(C(C)=O)O)=O)C(C)O)=O	1	Knoevenagel C	188.068473484
931_0	C(C)=O	-1	Aldol Condensation	44.026214748
931_0	C(CC(C(C(C)=O)O)=O)=O	-1	Aldol Condensation	144.042258736
931_0	C(CC(C(C(CC(C)O)=O)O)=O)=O	1	Aldol Condensation	188.068473484
932_0	C(C)=O	-1	Aldol Condensation	44.026214748
932_0	C(CC(C(CC=O)O)=O)=O	-1	Aldol Condensation	144.042258736
932_0	C(CC(C(CC(CC=O)O)=O)O)=O	1	Aldol Condensation	188.068473484
934_0	C(C)=O	-1	Aldol Condensation	44.026214748
934_0	C(CC(C(CC=O)O)=O)=O	-1	Aldol Condensation	144.042258736
934_0	C(CC(C(CC=O)O)(CC=O)O)=O	1	Aldol Condensation	188.068473484
936_0	C(C)=O	-1	Aldol Condensation	44.026214748
936_0	C(CC(C(CC=O)O)=O)=O	-1	Aldol Condensation	144.042258736
936_0	C(CC(CC(C(CC=O)=O)O)O)=O	1	Aldol Condensation	188.068473484
938_0	C(C)=O	-1	Aldol Condensation	44.026214748
938_0	C(CC(C(CC=O)O)=O)=O	-1	Aldol Condensation	144.042258736
938_0	C(CC(C(C(C=O)C(C)O)=O)O)=O	1	Aldol Condensation	188.068473484
938_1	C(C)=O	-1	Knoevenagel C	44.026214748
938_1	C(CC(C(CC=O)O)=O)=O	-1	Knoevenagel C	144.042258736
938_1	C(CC(C(C(C=O)C(C)O)=O)O)=O	1	Knoevenagel C	188.068473484
940_0	C(C)=O	-1	Aldol Condensation	44.026214748
940_0	C(CC(C(CC=O)O)=O)=O	-1	Aldol Condensation	144.042258736
940_0	C(C(C(C)O)C(C(CC=O)=O)O)=O	1	Aldol Condensation	188.068473484
940_1	C(C)=O	-1	Knoevenagel C	44.026214748
940_1	C(CC(C(CC=O)O)=O)=O	-1	Knoevenagel C	144.042258736
940_1	C(C(C(C)O)C(C(CC=O)=O)O)=O	1	Knoevenagel C	188.068473484
942_0	C(C)=O	-1	Aldol Condensation	44.026214748
942_0	C(C(C=O)O)(CC(C)=O)=O	-1	Aldol Condensation	144.042258736
942_0	C(CC(C(C(CC(C)=O)=O)O)O)=O	1	Aldol Condensation	188.068473484
944_0	C(C)=O	-1	Aldol Condensation	44.026214748
944_0	C(C(C=O)O)(CC(C)=O)=O	-1	Aldol Condensation	144.042258736
944_0	C(CC(C(C=O)O)(CC(C)=O)O)=O	1	Aldol Condensation	188.068473484
946_0	C(C)=O	-1	Aldol Condensation	44.026214748
946_0	C(C(C=O)O)(CC(C)=O)=O	-1	Aldol Condensation	144.042258736
946_0	C(C(C(CC(C)(CC=O)O)=O)O)=O	1	Aldol Condensation	188.068473484
948_0	C(C)=O	-1	Aldol Condensation	44.026214748
948_0	C(C(C=O)O)(CC(C)=O)=O	-1	Aldol Condensation	144.042258736
948_0	C(C(C=O)O)(C(C(C)=O)C(C)O)=O	1	Aldol Condensation	188.068473484
948_1	C(C)=O	-1	Knoevenagel C	44.026214748
948_1	C(C(C=O)O)(CC(C)=O)=O	-1	Knoevenagel C	144.042258736
948_1	C(C(C=O)O)(C(C(C)=O)C(C)O)=O	1	Knoevenagel C	188.068473484
950_0	C(C)=O	-1	Aldol Condensation	44.026214748
950_0	C(C(C=O)O)(CC(C)=O)=O	-1	Aldol Condensation	144.042258736
950_0	C(C(C=O)O)(CC(CC(C)O)=O)=O	1	Aldol Condensation	188.068473484
952_0	C(C)=O	-1	Aldol Condensation	44.026214748
952_0	C(C(C(CCC=O)=O)O)=O	-1	Aldol Condensation	144.042258736
952_0	C(CC(C(C(CCC=O)=O)O)O)=O	1	Aldol Condensation	188.068473484
954_0	C(C)=O	-1	Aldol Condensation	44.026214748
954_0	C(C(C(CCC=O)=O)O)=O	-1	Aldol Condensation	144.042258736
954_0	C(CCC(C(C=O)O)(CC=O)O)=O	1	Aldol Condensation	188.068473484
956_0	C(C)=O	-1	Aldol Condensation	44.026214748
956_0	C(C(C(CCC=O)=O)O)=O	-1	Aldol Condensation	144.042258736
956_0	C(C(C(CCC(CC=O)O)=O)O)=O	1	Aldol Condensation	188.068473484
958_0	C(C)=O	-1	Aldol Condensation	44.026214748
958_0	C(C(C(CCC=O)=O)O)=O	-1	Aldol Condensation	144.042258736
958_0	C(C(C(C)O)CC=O)(C(C=O)O)=O	1	Aldol Condensation	188.068473484
960_0	C(C)=O	-1	Aldol Condensation	44.026214748
960_0	C(C(C(CCC=O)=O)O)=O	-1	Aldol Condensation	144.042258736
960_0	C(C(C(C)O)CC(C(C=O)O)=O)=O	1	Aldol Condensation	188.068473484
962_0	C(C)=O	-1	Aldol Condensation	44.026214748
962_0	C(C(CC(C(C)=O)=O)O)=O	-1	Aldol Condensation	144.042258736
962_0	C(CC(C(CC(C(C)=O)=O)O)O)=O	1	Aldol Condensation	188.068473484
964_0	C(C)=O	-1	Aldol Condensation	44.026214748
964_0	C(C(CC(C(C)=O)=O)O)=O	-1	Aldol Condensation	144.042258736
964_0	C(C)(C(CC(C=O)O)(CC=O)O)=O	1	Aldol Condensation	188.068473484
966_0	C(C)=O	-1	Aldol Condensation	44.026214748
966_0	C(C(CC(C(C)=O)=O)O)=O	-1	Aldol Condensation	144.042258736
966_0	C(CC(C=O)O)(C(C)(CC=O)O)=O	1	Aldol Condensation	188.068473484
968_0	C(C)=O	-1	Aldol Condensation	44.026214748
968_0	C(C(CC(C(C)=O)=O)O)=O	-1	Aldol Condensation	144.042258736
968_0	C(C(C(C(C(C)=O)=O)C(C)O)O)=O	1	Aldol Condensation	188.068473484
968_1	C(C)=O	-1	Knoevenagel C	44.026214748
968_1	C(C(CC(C(C)=O)=O)O)=O	-1	Knoevenagel C	144.042258736
968_1	C(C(C(C(C(C)=O)=O)C(C)O)O)=O	1	Knoevenagel C	188.068473484
970_0	C(C)=O	-1	Aldol Condensation	44.026214748
970_0	C(C(CC(C(C)=O)=O)O)=O	-1	Aldol Condensation	144.042258736
970_0	C(C(CC(C(CC(C)O)=O)=O)O)=O	1	Aldol Condensation	188.068473484
972_0	C(C)=O	-1	Aldol Condensation	44.026214748
972_0	C(CC(CC(C=O)O)=O)=O	-1	Aldol Condensation	144.042258736
972_0	C(CC(CC(C(CC=O)O)O)=O)=O	1	Aldol Condensation	188.068473484
974_0	C(C)=O	-1	Aldol Condensation	44.026214748
974_0	C(CC(CC(C=O)O)=O)=O	-1	Aldol Condensation	144.042258736
974_0	C(CC(CC(C=O)O)(CC=O)O)=O	1	Aldol Condensation	188.068473484
976_0	C(C)=O	-1	Aldol Condensation	44.026214748
976_0	C(CC(CC(C=O)O)=O)=O	-1	Aldol Condensation	144.042258736
976_0	C(CC(C=O)O)(CC(CC=O)O)=O	1	Aldol Condensation	188.068473484
978_0	C(C)=O	-1	Aldol Condensation	44.026214748
978_0	C(CC(CC(C=O)O)=O)=O	-1	Aldol Condensation	144.042258736
978_0	C(C(C(C)O)C(C=O)O)(CC=O)=O	1	Aldol Condensation	188.068473484
978_1	C(C)=O	-1	Knoevenagel C	44.026214748
978_1	C(CC(CC(C=O)O)=O)=O	-1	Knoevenagel C	144.042258736
978_1	C(C(C(C)O)C(C=O)O)(CC=O)=O	1	Knoevenagel C	188.068473484
980_0	C(C)=O	-1	Aldol Condensation	44.026214748
980_0	C(CC(CC(C=O)O)=O)=O	-1	Aldol Condensation	144.042258736
980_0	C(CC(C=O)O)(C(C=O)C(C)O)=O	1	Aldol Condensation	188.068473484
980_1	C(C)=O	-1	Knoevenagel C	44.026214748
980_1	C(CC(CC(C=O)O)=O)=O	-1	Knoevenagel C	144.042258736
980_1	C(CC(C=O)O)(C(C=O)C(C)O)=O	1	Knoevenagel C	188.068473484
982_0	C(C)=O	-1	Aldol Condensation	44.026214748
982_0	C(C(CO)O)=CC(C=O)=O	-1	Aldol Condensation	144.042258736
982_0	C(CC(C(C=CC(CO)O)=O)O)=O	1	Aldol Condensation	188.068473484
984_0	C(C)=O	-1	Aldol Condensation	44.026214748
984_0	C(C(CO)O)=CC(C=O)=O	-1	Aldol Condensation	144.042258736
984_0	C(C(C=CC(CO)O)(CC=O)O)=O	1	Aldol Condensation	188.068473484
986_0	C(C)=O	-1	Aldol Condensation	44.026214748
986_0	C(C(C(C=CCO)=O)O)=O	-1	Aldol Condensation	144.042258736
986_0	C(CC(C(C(C=CCO)=O)O)O)=O	1	Aldol Condensation	188.068473484
988_0	C(C)=O	-1	Aldol Condensation	44.026214748
988_0	C(C(C(C=CCO)=O)O)=O	-1	Aldol Condensation	144.042258736
988_0	C(CC(C=CCO)(C(C=O)O)O)=O	1	Aldol Condensation	188.068473484
990_0	C(C)=O	-1	Aldol Condensation	44.026214748
990_0	C(C=CC(C(CO)O)=O)=O	-1	Aldol Condensation	144.042258736
990_0	C(CC(C=CC(C(CO)O)=O)O)=O	1	Aldol Condensation	188.068473484
992_0	C(C)=O	-1	Aldol Condensation	44.026214748
992_0	C(C=CC(C(CO)O)=O)=O	-1	Aldol Condensation	144.042258736
992_0	C(CC(C=CC=O)(C(CO)O)O)=O	1	Aldol Condensation	188.068473484
994_0	C(C)=O	-1	Aldol Condensation	44.026214748
994_0	C(C(C(C(C=C)=O)O)O)=O	-1	Aldol Condensation	144.042258736
994_0	C(CC(C(C(C(C=C)=O)O)O)O)=O	1	Aldol Condensation	188.068473484
996_0	C(C)=O	-1	Aldol Condensation	44.026214748
996_0	C(C(C(C(C=C)=O)O)O)=O	-1	Aldol Condensation	144.042258736
996_0	C(C(C(C(C=C)(CC=O)O)O)O)=O	1	Aldol Condensation	188.068473484
998_0	C(C)=O	-1	Aldol Condensation	44.026214748
998_0	C(C(C=CC(CO)=O)O)=O	-1	Aldol Condensation	144.042258736
998_0	C(CC(C(C=CC(CO)=O)O)O)=O	1	Aldol Condensation	188.068473484
1000_0	C(C)=O	-1	Aldol Condensation	44.026214748
1000_0	C(C(C=CC(CO)=O)O)=O	-1	Aldol Condensation	144.042258736
1000_0	C(C(C=CC(CO)(CC=O)O)O)=O	1	Aldol Condensation	188.068473484
1002_0	C(C)=O	-1	Aldol Condensation	44.026214748
1002_0	C(C(C=CC(CO)=O)O)=O	-1	Aldol Condensation	144.042258736
1002_0	C(C(C=CC(C(C(C)O)O)=O)O)=O	1	Aldol Condensation	188.068473484
1002_1	C(C)=O	-1	Knoevenagel H	44.026214748
1002_1	C(C(C=CC(CO)=O)O)=O	-1	Knoevenagel H	144.042258736
1002_1	C(C(C=CC(C(C(C)O)O)=O)O)=O	1	Knoevenagel H	188.068473484
1004_0	C(C)=O	-1	Aldol Condensation	44.026214748
1004_0	C(C(C(C=CC=O)O)O)=O	-1	Aldol Condensation	144.042258736
1004_0	C(CC(C(C(C=CC=O)O)O)O)=O	1	Aldol Condensation	188.068473484
1006_0	C(C)=O	-1	Aldol Condensation	44.026214748
1006_0	C(C(C(C=CC=O)O)O)=O	-1	Aldol Condensation	144.042258736
1006_0	C(C(C(C=CC(CC=O)O)O)O)=O	1	Aldol Condensation	188.068473484
1008_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1008_0	C(CO)(CO)=O	-1	Aldol Condensation	90.031694052
1008_0	C(C(C(CO)(CO)O)O)=O	1	Aldol Condensation	150.05282342
1008_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1008_1	C(CO)(CO)=O	-1	Knoevenagel H	90.031694052
1008_1	C(C(C(CO)(CO)O)O)=O	1	Knoevenagel H	150.05282342
1010_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1010_0	C(CO)(CO)=O	-1	Aldol Condensation	90.031694052
1010_0	C(CO)(C(C(CO)O)O)=O	1	Aldol Condensation	150.05282342
1010_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1010_1	C(CO)(CO)=O	-1	Knoevenagel H	90.031694052
1010_1	C(CO)(C(C(CO)O)O)=O	1	Knoevenagel H	150.05282342
1012_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1012_0	C(C(CO)O)=O	-1	Aldol Condensation	90.031694052
1012_0	C(C(C(C(CO)O)O)O)=O	1	Aldol Condensation	150.05282342
