Source,Target,R or P,Reaction Name,Mass
8602_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8602_0,C(C)(C(CC(C=O)=O)O)=O,1,Benzilic Acid Rearrangement (inverse),144.042258736
8603_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8603_0,C(CC(CC(C=O)=O)O)=O,1,Benzilic Acid Rearrangement (inverse),144.042258736
8604_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8604_0,C(CC(C(CCO)=O)=O)=O,1,Benzilic Acid Rearrangement (inverse),144.042258736
8605_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8605_0,C(C(CC(C(C)=O)=O)O)=O,1,Benzilic Acid Rearrangement (inverse),144.042258736
8606_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8606_0,C(C(CO)O)=CC(C=O)=O,1,Benzilic Acid Rearrangement (inverse),144.042258736
8608_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8608_0,C(C(C(C)=O)=O)=O,1,Benzilic Acid Rearrangement (inverse),100.016043988
8610_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8610_0,C(CO)(CC(C=O)=O)=O,1,Benzilic Acid Rearrangement (inverse),130.026608672
8612_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8612_0,C(C)(C(C(C=O)=O)O)=O,1,Benzilic Acid Rearrangement (inverse),130.026608672
8614_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8614_0,C(C(C=O)=O)=O,1,Benzilic Acid Rearrangement (inverse),86.00039392400001
8616_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8616_0,C(C(C(C=O)=O)O)=O,1,Benzilic Acid Rearrangement (inverse),116.010958608
8617_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8617_0,C(CO)(C(CC(C=O)=O)O)=O,1,Benzilic Acid Rearrangement (inverse),160.037173356
8619_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8619_0,C(C(C(C(CCO)O)=O)=O)=O,1,Benzilic Acid Rearrangement (inverse),160.037173356
8621_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8621_0,C(C(CC(C(C=O)=O)O)O)=O,1,Benzilic Acid Rearrangement (inverse),160.037173356
8623_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8623_0,C(C(C)O)(C(C(C=O)=O)O)=O,1,Benzilic Acid Rearrangement (inverse),160.037173356
8624_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8624_0,C(C(C(C(CCO)O)O)=O)=O,1,Benzilic Acid Rearrangement (inverse),162.05282342
8625_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8625_0,C(C(CO)=O)=O,1,Benzilic Acid Rearrangement (inverse),88.016043988
8626_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8626_0,C(CC(C=O)=O)=O,1,Benzilic Acid Rearrangement (inverse),100.016043988
8627_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8627_0,C(C(C(CC(C=O)=O)O)O)=O,1,Benzilic Acid Rearrangement (inverse),160.037173356
8629_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8629_0,C(CC(C(C(C=O)=O)O)O)(O)=O,1,Benzilic Acid Rearrangement (inverse),176.032087976
8631_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8631_0,C1(C(C(CC(C1O)O)O)=O)=O,1,Benzilic Acid Rearrangement (inverse),160.037173356
8633_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8633_0,C(C(C(CO)O)=O)(C(CO)O)=O,1,Benzilic Acid Rearrangement (inverse),178.04773804
8635_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8635_0,C(C)(CC(C(C=O)=O)=O)=O,1,Benzilic Acid Rearrangement (inverse),142.026608672
8637_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8637_0,C(CCC(C(C=O)=O)=O)=O,1,Benzilic Acid Rearrangement (inverse),142.026608672
8639_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8639_0,C(C(CC(C(C)=O)=O)=O)=O,1,Benzilic Acid Rearrangement (inverse),142.026608672
8641_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8641_0,C(CC(CC(C=O)=O)=O)=O,1,Benzilic Acid Rearrangement (inverse),142.026608672
8643_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8643_0,C(CO)=CC(C(C=O)=O)=O,1,Benzilic Acid Rearrangement (inverse),142.026608672
8645_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8645_0,C=CC(C(C(C=O)=O)O)=O,1,Benzilic Acid Rearrangement (inverse),142.026608672
8647_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8647_0,C(C(C=CC(CO)=O)=O)=O,1,Benzilic Acid Rearrangement (inverse),142.026608672
8649_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8649_0,C(C(C(C=O)=O)O)=CC=O,1,Benzilic Acid Rearrangement (inverse),142.026608672
8650_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8650_0,C1(C(CC(C(CO)O1)O)=O)=O,1,Benzilic Acid Rearrangement (inverse),160.037173356
8652_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8652_0,C(C(C1(CC(CO1)O)O)=O)=O,1,Benzilic Acid Rearrangement (inverse),160.037173356
8654_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8654_0,C(C(C1C(CC(O1)O)O)=O)=O,1,Benzilic Acid Rearrangement (inverse),160.037173356
8655_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8655_0,C1(C(CC(C(CO1)O)O)=O)=O,1,Benzilic Acid Rearrangement (inverse),160.037173356
8657_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8657_0,C(C(C(C(C(CO)O)=O)=O)O)=O,1,Benzilic Acid Rearrangement (inverse),176.032087976
8659_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8659_0,C(C(CO)=O)(C(CO)O)=O,1,Benzilic Acid Rearrangement (inverse),148.037173356
8661_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8661_0,C(C(C(C)O)=O)(C(CO)O)=O,1,Benzilic Acid Rearrangement (inverse),162.05282342
8663_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8663_0,C(C(C(CO)(CO)O)=O)=O,1,Benzilic Acid Rearrangement (inverse),148.037173356
8664_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8664_0,C(C(C(C(CO)O)O)=O)=O,1,Benzilic Acid Rearrangement (inverse),148.037173356
8666_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8666_0,C(C(C(C=O)=O)(C)O)=O,1,Benzilic Acid Rearrangement (inverse),130.026608672
8668_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8668_0,C(CC(C(C=O)=O)(CO)O)=O,1,Benzilic Acid Rearrangement (inverse),160.037173356
8670_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8670_0,C(C(C(C(C=O)=O)(C)O)O)=O,1,Benzilic Acid Rearrangement (inverse),160.037173356
8672_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8672_0,C(C(C(C)(C(CO)O)O)=O)=O,1,Benzilic Acid Rearrangement (inverse),162.05282342
8674_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8674_0,C(C(C(C=O)=O)(CCO)O)=O,1,Benzilic Acid Rearrangement (inverse),160.037173356
8676_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8676_0,C(C(C(CO)(CCO)O)=O)=O,1,Benzilic Acid Rearrangement (inverse),162.05282342
8677_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8677_0,C(C(C(C(C=O)=O)O)O)=O,1,Benzilic Acid Rearrangement (inverse),146.021523292
8679_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8679_0,C(C(C(CO)(C)O)=O)=O,1,Benzilic Acid Rearrangement (inverse),132.042258736
8680_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8680_0,C(C(C(C(C(C=O)=O)O)O)O)=O,1,Benzilic Acid Rearrangement (inverse),176.032087976
8681_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8681_0,C(C(C(C)O)=O)=O,1,Benzilic Acid Rearrangement (inverse),102.031694052
8683_0,O,1,Benzilic Acid Rearrangement (inverse),18.010564684
8683_0,C(C(C(CO)(C(CO)O)O)=O)=O,1,Benzilic Acid Rearrangement (inverse),178.04773804
8684_0,C(C(C(C(C)=O)O)O)=O,1,Retro Aldol,132.042258736
8685_0,C(C(CC(CO)=O)O)=O,1,Retro Aldol,132.042258736
8685_1,C(C(CC(CO)=O)O)=O,1,Knoevenagel H (inv),132.042258736
8686_0,C(C(CC(C(CO)=O)O)O)=O,1,Retro Aldol,162.05282342
8686_1,C(C(CC(C(CO)=O)O)O)=O,1,Knoevenagel H (inv),162.05282342
8687_0,C(C(CO)(C(C(C)=O)O)O)=O,1,Retro Aldol,162.05282342
8688_0,C(CO)(C(CC(CO)=O)O)=O,1,Retro Aldol,162.05282342
8688_1,C(CO)(C(CC(CO)=O)O)=O,1,Knoevenagel H (inv),162.05282342
8689_0,C(CO)(C(CC(CO)=O)O)=O,1,Retro Aldol,162.05282342
8689_1,C(CO)(C(CC(CO)=O)O)=O,1,Knoevenagel H (inv),162.05282342
8690_0,C(C(CO)(CC(CO)=O)O)=O,1,Retro Aldol,162.05282342
8690_1,C(C(CO)(CC(CO)=O)O)=O,1,Knoevenagel H (inv),162.05282342
8691_0,C(C)(C(C(C(CO)=O)O)O)=O,1,Retro Aldol,162.05282342
8692_0,C(C)(C(C(C(CO)=O)O)O)=O,1,Retro Aldol,162.05282342
8692_1,C(C)(C(C(C(CO)=O)O)O)=O,1,Knoevenagel H (inv),162.05282342
8693_0,C(C(C)(C(C(CO)=O)O)O)=O,1,Retro Aldol,162.05282342
8693_1,C(C(C)(C(C(CO)=O)O)O)=O,1,Knoevenagel H (inv),162.05282342
8694_0,C(CC(C(C(CO)=O)O)O)=O,1,Retro Aldol,162.05282342
8694_1,C(CC(C(C(CO)=O)O)O)=O,1,Knoevenagel H (inv),162.05282342
8695_0,C(CCO)(CC(C=O)=O)=O,1,Retro Aldol,144.042258736
8695_1,C(CCO)(CC(C=O)=O)=O,1,Knoevenagel C (inverse),144.042258736
8696_0,C=O,1,Retro Aldol,30.010564684
8696_0,C1(CC(C(C1)=O)O)=O,1,Retro Aldol,114.031694052
8696_1,C=O,1,Knoevenagel C (inverse),30.010564684
8696_1,C1(CC(C(C1)=O)O)=O,1,Knoevenagel C (inverse),114.031694052
8697_0,C(CO)(CCC(C=O)=O)=O,1,Retro Aldol,144.042258736
8697_1,C(CO)(CCC(C=O)=O)=O,1,Knoevenagel H (inv),144.042258736
8698_0,C(C(CCC(C=O)=O)O)=O,1,Retro Aldol,144.042258736
8698_1,C(C(CCC(C=O)=O)O)=O,1,Knoevenagel H (inv),144.042258736
8699_0,C(CO)(CCC(C=O)=O)=O,1,Retro Aldol,144.042258736
8699_1,C(CO)(CCC(C=O)=O)=O,1,Knoevenagel H (inv),144.042258736
8700_0,C(C)(C(CC(C=O)=O)O)=O,1,Retro Aldol,144.042258736
8701_0,C(C)(C(CC(C=O)=O)O)=O,1,Retro Aldol,144.042258736
8702_0,C(C(C=O)C(C(C)=O)O)=O,1,Retro Aldol,144.042258736
8703_0,C(CC(CC(C=O)=O)O)=O,1,Retro Aldol,144.042258736
8703_1,C(CC(CC(C=O)=O)O)=O,1,Knoevenagel C (inverse),144.042258736
8704_0,C(CC(C(CC=O)O)=O)=O,1,Retro Aldol,144.042258736
8704_1,C(CC(C(CC=O)O)=O)=O,1,Knoevenagel C (inverse),144.042258736
8705_0,C(C(C(C(C)=O)=O)CO)=O,1,Retro Aldol,144.042258736
8706_0,C(CC(C(CCO)=O)=O)=O,1,Retro Aldol,144.042258736
8706_1,C(CC(C(CCO)=O)=O)=O,1,Knoevenagel C (inverse),144.042258736
8707_0,C=O,1,Retro Aldol,30.010564684
8707_0,C1(C(CC(C1)O)=O)=O,1,Retro Aldol,114.031694052
8707_1,C=O,1,Knoevenagel C (inverse),30.010564684
8707_1,C1(C(CC(C1)O)=O)=O,1,Knoevenagel C (inverse),114.031694052
8708_0,C(C(C=O)O)(CC(C)=O)=O,1,Retro Aldol,144.042258736
8709_0,C(CC(CC(CO)=O)=O)=O,1,Retro Aldol,144.042258736
8709_1,C(CC(CC(CO)=O)=O)=O,1,Knoevenagel H (inv),144.042258736
8710_0,C(CC(C(C(C)=O)O)=O)=O,1,Retro Aldol,144.042258736
8711_0,C(CC(C(CC=O)O)=O)=O,1,Retro Aldol,144.042258736
8711_1,C(CC(C(CC=O)O)=O)=O,1,Knoevenagel C (inverse),144.042258736
8713_0,C(C(C=O)CC(CO)=O)=O,1,Retro Aldol,144.042258736
8713_1,C(C(C=O)CC(CO)=O)=O,1,Knoevenagel H (inv),144.042258736
8714_0,C(C(C(CCC=O)=O)O)=O,1,Retro Aldol,144.042258736
8715_0,C(C(CC(C(C)=O)=O)O)=O,1,Retro Aldol,144.042258736
8716_0,C(C(C(C)=O)C(C=O)O)=O,1,Retro Aldol,144.042258736
8717_0,C(CC(CC(C=O)O)=O)=O,1,Retro Aldol,144.042258736
8717_1,C(CC(CC(C=O)O)=O)=O,1,Knoevenagel C (inverse),144.042258736
8718_0,C(C(C=CC(CO)=O)O)=O,1,Retro Aldol,144.042258736
8718_1,C(C(C=CC(CO)=O)O)=O,1,Knoevenagel H (inv),144.042258736
8719_0,C(C(C(C(C=O)O)O)O)(CCO)=O,1,Retro Aldol,192.063388104
8719_1,C(C(C(C(C=O)O)O)O)(CCO)=O,1,Knoevenagel C (inverse),192.063388104
8720_0,C1(C(C(C(C(C1)O)O)O)O)=O,1,Retro Aldol,162.05282342
8720_0,C=O,1,Retro Aldol,30.010564684
8720_1,C1(C(C(C(C(C1)O)O)O)O)=O,1,Knoevenagel C (inverse),162.05282342
8720_1,C=O,1,Knoevenagel C (inverse),30.010564684
8721_0,C(C(C(C(C(CO)=O)CO)O)O)=O,1,Retro Aldol,192.063388104
8721_1,C(C(C(C(C(CO)=O)CO)O)O)=O,1,Knoevenagel H (inv),192.063388104
8722_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8722_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8722_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8722_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8723_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8723_0,C(C(C)=O)=O,1,Retro Aldol,72.021129368
8723_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8723_1,C(C(C)=O)=O,1,Knoevenagel H (inv),72.021129368
8724_0,C(C(CO)=O)=O,1,Retro Aldol,88.016043988
8724_0,C(C(C)O)=O,1,Retro Aldol,74.036779432
8724_1,C(C(CO)=O)=O,1,Knoevenagel H (inv),88.016043988
8724_1,C(C(C)O)=O,1,Knoevenagel H (inv),74.036779432
8725_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8725_0,C(C(C)=O)=O,1,Retro Aldol,72.021129368
8726_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8726_0,C(CC(CO)=O)=O,1,Retro Aldol,102.031694052
8726_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8726_1,C(CC(CO)=O)=O,1,Knoevenagel H (inv),102.031694052
8727_0,C(C)(CO)=O,1,Retro Aldol,74.036779432
8727_0,C(C(C(CO)=O)O)=O,1,Retro Aldol,118.026608672
8728_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8728_0,C(CC(CO)=O)=O,1,Retro Aldol,102.031694052
8728_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8728_1,C(CC(CO)=O)=O,1,Knoevenagel H (inv),102.031694052
8730_0,C(C)=O,1,Retro Aldol,44.026214748
8730_0,C(CO)(C(C(CO)=O)O)=O,1,Retro Aldol,148.037173356
8731_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8731_0,C(CC(CO)=O)=O,1,Retro Aldol,102.031694052
8731_1,C(CO)(CO)=O,1,Knoevenagel C (inverse),90.031694052
8731_1,C(CC(CO)=O)=O,1,Knoevenagel C (inverse),102.031694052
8732_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8732_0,C(CC(CO)=O)=O,1,Retro Aldol,102.031694052
8732_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8732_1,C(CC(CO)=O)=O,1,Knoevenagel H (inv),102.031694052
8733_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8733_0,C(C(C(C)=O)O)=O,1,Retro Aldol,102.031694052
8733_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8733_1,C(C(C(C)=O)O)=O,1,Knoevenagel H (inv),102.031694052
8734_0,C(C)(CO)=O,1,Retro Aldol,74.036779432
8734_0,C(C(C(CO)=O)O)=O,1,Retro Aldol,118.026608672
8734_1,C(C)(CO)=O,1,Knoevenagel H (inv),74.036779432
8734_1,C(C(C(CO)=O)O)=O,1,Knoevenagel H (inv),118.026608672
8735_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8735_0,C(C(C(C)=O)O)=O,1,Retro Aldol,102.031694052
8735_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8735_1,C(C(C(C)=O)O)=O,1,Knoevenagel H (inv),102.031694052
8736_0,C(CO)=O,1,Retro Aldol,60.021129368
8736_0,C(CO)(C(C(C)=O)O)=O,1,Retro Aldol,132.042258736
8736_1,C(CO)=O,1,Knoevenagel H (inv),60.021129368
8736_1,C(CO)(C(C(C)=O)O)=O,1,Knoevenagel H (inv),132.042258736
8737_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8737_0,C(C(C(C)=O)O)=O,1,Retro Aldol,102.031694052
8738_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8738_0,C(C=O)=O,1,Retro Aldol,58.005479304000005
8738_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8738_1,C(C=O)=O,1,Knoevenagel H (inv),58.005479304000005
8739_0,C(CO)=O,1,Retro Aldol,60.021129368
8739_0,C(C(CO)=O)=O,1,Retro Aldol,88.016043988
8739_1,C(CO)=O,1,Knoevenagel H (inv),60.021129368
8739_1,C(C(CO)=O)=O,1,Knoevenagel H (inv),88.016043988
8740_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8740_0,C(C)(C(CO)O)=O,1,Retro Aldol,104.047344116
8740_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8740_1,C(C)(C(CO)O)=O,1,Knoevenagel H (inv),104.047344116
8741_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8741_0,C(C)(C(CO)O)=O,1,Retro Aldol,104.047344116
8742_0,C=O,1,Retro Aldol,30.010564684
8742_0,C(CO)(CC(CO)(CO)O)=O,1,Retro Aldol,164.068473484
8742_1,C=O,1,Knoevenagel H (inv),30.010564684
8742_1,C(CO)(CC(CO)(CO)O)=O,1,Knoevenagel H (inv),164.068473484
8743_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8743_0,C(C(CCO)=O)=O,1,Retro Aldol,102.031694052
8743_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8743_1,C(C(CCO)=O)=O,1,Knoevenagel H (inv),102.031694052
8744_0,C(CO)(CCO)=O,1,Retro Aldol,104.047344116
8744_0,C(C(CO)=O)=O,1,Retro Aldol,88.016043988
8744_1,C(CO)(CCO)=O,1,Knoevenagel H (inv),104.047344116
8744_1,C(C(CO)=O)=O,1,Knoevenagel H (inv),88.016043988
8745_0,C=O,1,Retro Aldol,30.010564684
8745_0,C(C)(C(C(C(CO)=O)O)O)=O,1,Retro Aldol,162.05282342
8746_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8746_0,C(C(CCO)=O)=O,1,Retro Aldol,102.031694052
8746_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8746_1,C(C(CCO)=O)=O,1,Knoevenagel H (inv),102.031694052
8747_0,C(C(CO)=O)=O,1,Retro Aldol,88.016043988
8747_0,C(C(CCO)O)=O,1,Retro Aldol,104.047344116
8747_1,C(C(CO)=O)=O,1,Knoevenagel H (inv),88.016043988
8747_1,C(C(CCO)O)=O,1,Knoevenagel H (inv),104.047344116
8748_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8748_0,C(C(CCO)=O)=O,1,Retro Aldol,102.031694052
8748_1,C(CO)(CO)=O,1,Knoevenagel C (inverse),90.031694052
8748_1,C(C(CCO)=O)=O,1,Knoevenagel C (inverse),102.031694052
8749_0,C=O,1,Retro Aldol,30.010564684
8749_0,C(C(CC(CO)(CO)O)=O)=O,1,Retro Aldol,162.05282342
8749_1,C=O,1,Knoevenagel C (inverse),30.010564684
8749_1,C(C(CC(CO)(CO)O)=O)=O,1,Knoevenagel C (inverse),162.05282342
8750_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8750_0,C(CO)(CCO)=O,1,Retro Aldol,104.047344116
8750_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8750_1,C(CO)(CCO)=O,1,Knoevenagel H (inv),104.047344116
8751_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8751_0,C(CO)(CCO)=O,1,Retro Aldol,104.047344116
8751_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8751_1,C(CO)(CCO)=O,1,Knoevenagel H (inv),104.047344116
8752_0,C=O,1,Retro Aldol,30.010564684
8752_0,C(C)(C(C(CO)(CO)O)O)=O,1,Retro Aldol,164.068473484
8753_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8753_0,C(CO)(CCO)=O,1,Retro Aldol,104.047344116
8753_1,C(CO)(CO)=O,1,Knoevenagel C (inverse),90.031694052
8753_1,C(CO)(CCO)=O,1,Knoevenagel C (inverse),104.047344116
8754_0,C=O,1,Retro Aldol,30.010564684
8754_0,C(CO)(CC(CO)(CO)O)=O,1,Retro Aldol,164.068473484
8754_1,C=O,1,Knoevenagel C (inverse),30.010564684
8754_1,C(CO)(CC(CO)(CO)O)=O,1,Knoevenagel C (inverse),164.068473484
8755_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8755_0,C(C(C=O)O)=O,1,Retro Aldol,88.016043988
8755_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8755_1,C(C(C=O)O)=O,1,Knoevenagel H (inv),88.016043988
8756_0,C(CO)=O,1,Retro Aldol,60.021129368
8756_0,C(C(C(CO)=O)O)=O,1,Retro Aldol,118.026608672
8756_1,C(CO)=O,1,Knoevenagel H (inv),60.021129368
8756_1,C(C(C(CO)=O)O)=O,1,Knoevenagel H (inv),118.026608672
8757_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8757_0,C(C)(CO)=O,1,Retro Aldol,74.036779432
8757_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8757_1,C(C)(CO)=O,1,Knoevenagel H (inv),74.036779432
8758_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8758_0,C(C)(CO)=O,1,Retro Aldol,74.036779432
8759_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8759_0,C(C)(CO)=O,1,Retro Aldol,74.036779432
8759_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8759_1,C(C)(CO)=O,1,Knoevenagel H (inv),74.036779432
8760_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8760_0,C(CC(C=O)O)=O,1,Retro Aldol,102.031694052
8760_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8760_1,C(CC(C=O)O)=O,1,Knoevenagel H (inv),102.031694052
8761_0,C(C)=O,1,Retro Aldol,44.026214748
8761_0,C(C(C(C(CO)=O)O)O)=O,1,Retro Aldol,148.037173356
8762_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8762_0,C(CC(C=O)O)=O,1,Retro Aldol,102.031694052
8762_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8762_1,C(CC(C=O)O)=O,1,Knoevenagel H (inv),102.031694052
8763_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8763_0,C(CC(C=O)O)=O,1,Retro Aldol,102.031694052
8763_1,C(CO)(CO)=O,1,Knoevenagel C (inverse),90.031694052
8763_1,C(CC(C=O)O)=O,1,Knoevenagel C (inverse),102.031694052
8764_0,C(C=O)=O,1,Retro Aldol,58.005479304000005
8764_0,C(CC(CO)(CO)O)=O,1,Retro Aldol,134.0579088
8764_1,C(C=O)=O,1,Knoevenagel C (inverse),58.005479304000005
8764_1,C(CC(CO)(CO)O)=O,1,Knoevenagel C (inverse),134.0579088
8765_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8765_0,C(C)=O,1,Retro Aldol,44.026214748
8765_1,C(CO)(CO)=O,1,Knoevenagel H (inv),90.031694052
8765_1,C(C)=O,1,Knoevenagel H (inv),44.026214748
8766_0,C(CO)(CO)=O,1,Retro Aldol,90.031694052
8766_0,C(C)=O,1,Retro Aldol,44.026214748
8767_0,C(C(CO)O)=O,1,Retro Aldol,90.031694052
8767_0,C(CC(CO)=O)=O,1,Retro Aldol,102.031694052
8767_1,C(C(CO)O)=O,1,Knoevenagel C (inverse),90.031694052
8767_1,C(CC(CO)=O)=O,1,Knoevenagel C (inverse),102.031694052
8768_0,C(C(CO)O)=O,1,Retro Aldol,90.031694052
8768_0,C(CC(CO)=O)=O,1,Retro Aldol,102.031694052
8768_1,C(C(CO)O)=O,1,Knoevenagel H (inv),90.031694052
8768_1,C(CC(CO)=O)=O,1,Knoevenagel H (inv),102.031694052
8769_0,C(C(CO)O)=O,1,Retro Aldol,90.031694052
8769_0,C(C(C(C)=O)O)=O,1,Retro Aldol,102.031694052
8770_0,C(C(CO)O)=O,1,Retro Aldol,90.031694052
8770_0,C(C)(C(CO)O)=O,1,Retro Aldol,104.047344116
8771_0,C=O,1,Retro Aldol,30.010564684
8771_0,C(CO)(CC(C(CO)O)O)=O,1,Retro Aldol,164.068473484
8771_1,C=O,1,Knoevenagel H (inv),30.010564684
8771_1,C(CO)(CC(C(CO)O)O)=O,1,Knoevenagel H (inv),164.068473484
8772_0,C(C(CO)O)=O,1,Retro Aldol,90.031694052
8772_0,C(C(CCO)=O)=O,1,Retro Aldol,102.031694052
8772_1,C(C(CO)O)=O,1,Knoevenagel C (inverse),90.031694052
8772_1,C(C(CCO)=O)=O,1,Knoevenagel C (inverse),102.031694052
8773_0,C(C(CC(C(CO)O)O)=O)=O,1,Retro Aldol,162.05282342
8773_0,C=O,1,Retro Aldol,30.010564684
8773_1,C(C(CC(C(CO)O)O)=O)=O,1,Knoevenagel C (inverse),162.05282342
8773_1,C=O,1,Knoevenagel C (inverse),30.010564684
8774_0,C(C(CO)O)=O,1,Retro Aldol,90.031694052
8774_0,C(CO)(CCO)=O,1,Retro Aldol,104.047344116
8774_1,C(C(CO)O)=O,1,Knoevenagel H (inv),90.031694052
8774_1,C(CO)(CCO)=O,1,Knoevenagel H (inv),104.047344116
8775_0,C=O,1,Retro Aldol,30.010564684
8775_0,C(C)(C(C(C(CO)O)O)O)=O,1,Retro Aldol,164.068473484
8776_0,C(C(CO)O)=O,1,Retro Aldol,90.031694052
8776_0,C(CO)(CCO)=O,1,Retro Aldol,104.047344116
8776_1,C(C(CO)O)=O,1,Knoevenagel C (inverse),90.031694052
8776_1,C(CO)(CCO)=O,1,Knoevenagel C (inverse),104.047344116
