Source	Target	R or P	Reaction Name	Mass
1104_0	O	-1	Benzilic Acid Rearrangement	18.010564684
1104_0	C(C(CO)=O)(CC(CO)O)=O	-1	Benzilic Acid Rearrangement	162.05282342
1104_0	C(C(CO)(CC(CO)O)O)(O)=O	1	Benzilic Acid Rearrangement	180.06338810399998
1106_0	O	-1	Benzilic Acid Rearrangement	18.010564684
1106_0	C(C(C(CC(CO)O)O)=O)=O	-1	Benzilic Acid Rearrangement	162.05282342
1106_0	C(C(C(CC(CO)O)O)O)(O)=O	1	Benzilic Acid Rearrangement	180.06338810399998
1106_1	O	-1	Cannizarro 1	18.010564684
1106_1	C(C(C(CC(CO)O)O)=O)=O	-1	Cannizarro 1	162.05282342
1106_1	C(C(C(CC(CO)O)O)O)(O)=O	1	Cannizarro 1	180.06338810399998
1108_0	O	-1	Benzilic Acid Rearrangement	18.010564684
1108_0	C(CCO)(CC(C=O)=O)=O	-1	Benzilic Acid Rearrangement	144.042258736
1108_0	C(CC(C(O)=O)O)(CCO)=O	1	Benzilic Acid Rearrangement	162.05282342
1108_1	O	-1	Cannizarro 1	18.010564684
1108_1	C(CCO)(CC(C=O)=O)=O	-1	Cannizarro 1	144.042258736
1108_1	C(CC(C(O)=O)O)(CCO)=O	1	Cannizarro 1	162.05282342
1110_0	O	-1	Benzilic Acid Rearrangement	18.010564684
1110_0	C(CO)(CCC(C=O)=O)=O	-1	Benzilic Acid Rearrangement	144.042258736
1110_0	C(C(CCC(CO)=O)O)(O)=O	1	Benzilic Acid Rearrangement	162.05282342
1110_1	O	-1	Cannizarro 1	18.010564684
1110_1	C(CO)(CCC(C=O)=O)=O	-1	Cannizarro 1	144.042258736
1110_1	C(C(CCC(CO)=O)O)(O)=O	1	Cannizarro 1	162.05282342
1112_0	O	-1	Benzilic Acid Rearrangement	18.010564684
1112_0	C(C)(C(CC(C=O)=O)O)=O	-1	Benzilic Acid Rearrangement	144.042258736
1112_0	C(C(CC(C(C)=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	162.05282341999998
1112_1	O	-1	Cannizarro 1	18.010564684
1112_1	C(C)(C(CC(C=O)=O)O)=O	-1	Cannizarro 1	144.042258736
1112_1	C(C(CC(C(C)=O)O)O)(O)=O	1	Cannizarro 1	162.05282341999998
1114_0	O	-1	Benzilic Acid Rearrangement	18.010564684
1114_0	C(CC(CC(C=O)=O)O)=O	-1	Benzilic Acid Rearrangement	144.042258736
1114_0	C(CC(CC(C(O)=O)O)O)=O	1	Benzilic Acid Rearrangement	162.05282342
1114_1	O	-1	Cannizarro 1	18.010564684
1114_1	C(CC(CC(C=O)=O)O)=O	-1	Cannizarro 1	144.042258736
1114_1	C(CC(CC(C(O)=O)O)O)=O	1	Cannizarro 1	162.05282342
1116_0	O	-1	Benzilic Acid Rearrangement	18.010564684
1116_0	C(CC(C(CCO)=O)=O)=O	-1	Benzilic Acid Rearrangement	144.042258736
1116_0	C(C(CCO)(CC=O)O)(O)=O	1	Benzilic Acid Rearrangement	162.05282342
1118_0	O	-1	Benzilic Acid Rearrangement	18.010564684
1118_0	C(C(CC(C(C)=O)=O)O)=O	-1	Benzilic Acid Rearrangement	144.042258736
1118_0	C(C(C)(CC(C=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	162.05282341999998
1120_0	O	-1	Benzilic Acid Rearrangement	18.010564684
1120_0	C(C(CO)O)=CC(C=O)=O	-1	Benzilic Acid Rearrangement	144.042258736
1120_0	C(C(C=CC(CO)O)O)(O)=O	1	Benzilic Acid Rearrangement	162.05282342
1120_1	O	-1	Cannizarro 1	18.010564684
1120_1	C(C(CO)O)=CC(C=O)=O	-1	Cannizarro 1	144.042258736
1120_1	C(C(C=CC(CO)O)O)(O)=O	1	Cannizarro 1	162.05282342
1121_0	C(C(CC(C(CO)O)O)O)(O)=O	-1	Benzilic Acid Rearrangement (inverse)	180.06338810399998
1121_0	O	1	Benzilic Acid Rearrangement (inverse)	18.010564684
1121_0	C(C(CC(C(CO)O)O)=O)=O	1	Benzilic Acid Rearrangement (inverse)	162.05282342
1122_0	C(CO)(O)=O	-1	Benzilic Acid Rearrangement (inverse)	76.01604398799999
1122_0	O	1	Benzilic Acid Rearrangement (inverse)	18.010564684
1122_0	C(C=O)=O	1	Benzilic Acid Rearrangement (inverse)	58.005479304000005
1124_0	C(C(C(CO)O)O)(O)=O	-1	Benzilic Acid Rearrangement (inverse)	136.03717335599998
1124_0	O	1	Benzilic Acid Rearrangement (inverse)	18.010564684
1124_0	C(C(C(CO)O)=O)=O	1	Benzilic Acid Rearrangement (inverse)	118.02660867200001
1126_0	C(C(C(CC(CO)O)=O)O)(O)=O	-1	Benzilic Acid Rearrangement (inverse)	178.04773803999998
1126_0	O	1	Benzilic Acid Rearrangement (inverse)	18.010564684
1126_0	C(C(C(CC(CO)O)=O)=O)=O	1	Benzilic Acid Rearrangement (inverse)	160.037173356
1128_0	C(CC(C(O)=O)O)(C(CO)O)=O	-1	Benzilic Acid Rearrangement (inverse)	178.04773803999998
1128_0	O	1	Benzilic Acid Rearrangement (inverse)	18.010564684
1128_0	C(C(CO)O)(CC(C=O)=O)=O	1	Benzilic Acid Rearrangement (inverse)	160.037173356
1130_0	C(C(C(C(O)=O)O)O)(CCO)=O	-1	Benzilic Acid Rearrangement (inverse)	178.04773803999998
1130_0	O	1	Benzilic Acid Rearrangement (inverse)	18.010564684
1130_0	C(CCO)(C(C(C=O)=O)O)=O	1	Benzilic Acid Rearrangement (inverse)	160.037173356
1132_0	C(C(C(CC(CO)=O)O)O)(O)=O	-1	Benzilic Acid Rearrangement (inverse)	178.04773803999998
1132_0	O	1	Benzilic Acid Rearrangement (inverse)	18.010564684
1132_0	C(CO)(CC(C(C=O)=O)O)=O	1	Benzilic Acid Rearrangement (inverse)	160.037173356
1134_0	C(C(C(C(C(C)=O)O)O)O)(O)=O	-1	Benzilic Acid Rearrangement (inverse)	178.04773803999998
1134_0	O	1	Benzilic Acid Rearrangement (inverse)	18.010564684
1134_0	C(C)(C(C(C(C=O)=O)O)O)=O	1	Benzilic Acid Rearrangement (inverse)	160.037173356
1136_0	C(CC(C(C(C(O)=O)O)O)O)=O	-1	Benzilic Acid Rearrangement (inverse)	178.04773803999998
1136_0	O	1	Benzilic Acid Rearrangement (inverse)	18.010564684
1136_0	C(CC(C(C(C=O)=O)O)O)=O	1	Benzilic Acid Rearrangement (inverse)	160.037173356
1137_0	C1(C(C(C(C1CO)O)O)O)=O	-1	Retro Aldol	162.05282342
1137_0	C(CO)(C(CO)C(C=O)O)=O	1	Retro Aldol	162.05282342
1137_1	C1(C(C(C(C1CO)O)O)O)=O	-1	Knoevenagel H (inv)	162.05282342
1137_1	C(CO)(C(CO)C(C=O)O)=O	1	Knoevenagel H (inv)	162.05282342
1138_0	C1(C(C(C(C1CO)O)O)O)=O	-1	Retro Aldol	162.05282342
1138_0	C(C(C(C=O)O)O)(CCO)=O	1	Retro Aldol	162.05282342
1138_1	C1(C(C(C(C1CO)O)O)O)=O	-1	Knoevenagel C (inverse)	162.05282342
1138_1	C(C(C(C=O)O)O)(CCO)=O	1	Knoevenagel C (inverse)	162.05282342
1139_0	C1(C(C(C(C1CO)O)O)O)=O	-1	Retro Aldol	162.05282342
1139_0	C=O	1	Retro Aldol	30.010564684
1139_0	C1(C(C(C(C1)O)O)O)=O	1	Retro Aldol	132.042258736
1139_1	C1(C(C(C(C1CO)O)O)O)=O	-1	Knoevenagel C (inverse)	162.05282342
1139_1	C=O	1	Knoevenagel C (inverse)	30.010564684
1139_1	C1(C(C(C(C1)O)O)O)=O	1	Knoevenagel C (inverse)	132.042258736
1140_0	C1(C(C(C(C(C1)O)O)O)O)=O	-1	Retro Aldol	162.05282342
1140_0	C(C(C(C(C(C)=O)O)O)O)=O	1	Retro Aldol	162.05282342
1141_0	C1(C(C(C(C(C1)O)O)O)O)=O	-1	Retro Aldol	162.05282342
1141_0	C(C(C(CC(CO)=O)O)O)=O	1	Retro Aldol	162.05282342
1141_1	C1(C(C(C(C(C1)O)O)O)O)=O	-1	Knoevenagel H (inv)	162.05282342
1141_1	C(C(C(CC(CO)=O)O)O)=O	1	Knoevenagel H (inv)	162.05282342
1142_0	C(C1C(C(C(C1O)O)O)O)=O	-1	Retro Aldol	162.05282342
1142_0	C(CC(C(C(C=O)O)O)O)=O	1	Retro Aldol	162.05282342
1142_1	C(C1C(C(C(C1O)O)O)O)=O	-1	Knoevenagel C (inverse)	162.05282342
1142_1	C(CC(C(C(C=O)O)O)O)=O	1	Knoevenagel C (inverse)	162.05282342
1144_0	C(C(C(C(C(CO)O)O)O)=O)=O	-1	Retro Aldol	178.04773804
1144_0	C(C(CO)O)=O	1	Retro Aldol	90.031694052
1144_0	C(C(CO)=O)=O	1	Retro Aldol	88.016043988
1144_1	C(C(C(C(C(CO)O)O)O)=O)=O	-1	Knoevenagel H (inv)	178.04773804
1144_1	C(C(CO)O)=O	1	Knoevenagel H (inv)	90.031694052
1144_1	C(C(CO)=O)=O	1	Knoevenagel H (inv)	88.016043988
1145_0	C(C(C(C(C(CO)O)O)O)=O)=O	-1	Retro Aldol	178.04773804
1145_0	C(C(C(CO)O)O)=O	1	Retro Aldol	120.04225873600001
1145_0	C(C=O)=O	1	Retro Aldol	58.005479304000005
1146_0	C(C(CO)O)=O	-1	Retro Aldol	90.031694052
1146_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1146_0	C=O	1	Retro Aldol	30.010564684
1146_1	C(C(CO)O)=O	-1	Knoevenagel H (inv)	90.031694052
1146_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1146_1	C=O	1	Knoevenagel H (inv)	30.010564684
1147_0	C(C)(C(CO)O)=O	-1	Retro Aldol	104.047344116
1147_0	C=O	1	Retro Aldol	30.010564684
1147_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
1147_1	C(C)(C(CO)O)=O	-1	Knoevenagel H (inv)	104.047344116
1147_1	C=O	1	Knoevenagel H (inv)	30.010564684
1147_1	C(C)(CO)=O	1	Knoevenagel H (inv)	74.036779432
1148_0	C(C(CC(CO)=O)O)=O	-1	Retro Aldol	132.042258736
1148_0	C(C=O)=O	1	Retro Aldol	58.005479304000005
1148_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
1149_0	C(C(CCO)=O)=O	-1	Retro Aldol	102.031694052
1149_0	C(C(C)=O)=O	1	Retro Aldol	72.021129368
1149_0	C=O	1	Retro Aldol	30.010564684
1150_0	C(CO)(CCO)=O	-1	Retro Aldol	104.047344116
1150_0	C=O	1	Retro Aldol	30.010564684
1150_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
1151_0	C(C(C(C(C)=O)O)O)=O	-1	Retro Aldol	132.042258736
1151_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1151_0	C(C(C)=O)=O	1	Retro Aldol	72.021129368
1151_1	C(C(C(C(C)=O)O)O)=O	-1	Knoevenagel H (inv)	132.042258736
1151_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1151_1	C(C(C)=O)=O	1	Knoevenagel H (inv)	72.021129368
1152_0	C(C(C(C(C)=O)O)O)=O	-1	Retro Aldol	132.042258736
1152_0	C(C=O)=O	1	Retro Aldol	58.005479304000005
1152_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
1152_1	C(C(C(C(C)=O)O)O)=O	-1	Knoevenagel H (inv)	132.042258736
1152_1	C(C=O)=O	1	Knoevenagel H (inv)	58.005479304000005
1152_1	C(C)(CO)=O	1	Knoevenagel H (inv)	74.036779432
1153_0	C(CC(C=O)O)=O	-1	Retro Aldol	102.031694052
1153_0	C(C=O)=O	1	Retro Aldol	58.005479304000005
1153_0	C(C)=O	1	Retro Aldol	44.026214748
1154_0	C(C(C(C=O)O)O)=O	-1	Retro Aldol	118.02660867200001
1154_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1154_0	C(C=O)=O	1	Retro Aldol	58.005479304000005
1154_1	C(C(C(C=O)O)O)=O	-1	Knoevenagel H (inv)	118.02660867200001
1154_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1154_1	C(C=O)=O	1	Knoevenagel H (inv)	58.005479304000005
1155_0	C(CO)(C(CO)O)=O	-1	Retro Aldol	120.04225873600001
1155_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
1155_0	C=O	1	Retro Aldol	30.010564684
1155_1	C(CO)(C(CO)O)=O	-1	Knoevenagel H (inv)	120.04225873600001
1155_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
1155_1	C=O	1	Knoevenagel H (inv)	30.010564684
1156_0	C(C(C(CO)O)O)(C(CO)O)=O	-1	Retro Aldol	180.063388104
1156_0	C=O	1	Retro Aldol	30.010564684
1156_0	C(CO)(C(C(CO)O)O)=O	1	Retro Aldol	150.05282342
1156_1	C(C(C(CO)O)O)(C(CO)O)=O	-1	Knoevenagel H (inv)	180.063388104
1156_1	C=O	1	Knoevenagel H (inv)	30.010564684
1156_1	C(CO)(C(C(CO)O)O)=O	1	Knoevenagel H (inv)	150.05282342
1157_0	C(C(C(CO)O)O)(C(CO)O)=O	-1	Retro Aldol	180.063388104
1157_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1157_0	C(CO)(C(CO)O)=O	1	Retro Aldol	120.04225873600001
1157_1	C(C(C(CO)O)O)(C(CO)O)=O	-1	Knoevenagel H (inv)	180.063388104
1157_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1157_1	C(CO)(C(CO)O)=O	1	Knoevenagel H (inv)	120.04225873600001
1158_0	C(CC(C(C(CO)O)=O)O)=O	-1	Retro Aldol	162.05282342
1158_0	C(C)=O	1	Retro Aldol	44.026214748
1158_0	C(C(C(CO)O)=O)=O	1	Retro Aldol	118.02660867200001
1160_0	C(CC(C(C(CO)O)=O)O)=O	-1	Retro Aldol	162.05282342
1160_0	C=O	1	Retro Aldol	30.010564684
1160_0	C(CC(C(CO)=O)O)=O	1	Retro Aldol	132.042258736
1160_1	C(CC(C(C(CO)O)=O)O)=O	-1	Knoevenagel H (inv)	162.05282342
1160_1	C=O	1	Knoevenagel H (inv)	30.010564684
1160_1	C(CC(C(CO)=O)O)=O	1	Knoevenagel H (inv)	132.042258736
1161_0	C(C(CO)=O)(CC(CO)O)=O	-1	Retro Aldol	162.05282342
1161_0	C=O	1	Retro Aldol	30.010564684
1161_0	C(C(CC(CO)O)=O)=O	1	Retro Aldol	132.042258736
1163_0	C(C(CO)=O)(CC(CO)O)=O	-1	Retro Aldol	162.05282342
1163_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1163_0	C(C(CO)=O)(C)=O	1	Retro Aldol	102.031694052
1164_0	C(C(C(CC(CO)O)O)=O)=O	-1	Retro Aldol	162.05282342
1164_0	C(C=O)=O	1	Retro Aldol	58.005479304000005
1164_0	C(CC(CO)O)=O	1	Retro Aldol	104.047344116
1166_0	C(C(CO)O)(CC(CO)=O)=O	-1	Retro Aldol	162.05282342
1166_0	C=O	1	Retro Aldol	30.010564684
1166_0	C(CO)(CC(CO)=O)=O	1	Retro Aldol	132.042258736
1166_1	C(C(CO)O)(CC(CO)=O)=O	-1	Knoevenagel H (inv)	162.05282342
1166_1	C=O	1	Knoevenagel H (inv)	30.010564684
1166_1	C(CO)(CC(CO)=O)=O	1	Knoevenagel H (inv)	132.042258736
1168_0	C(CCO)(C(C(CO)=O)O)=O	-1	Retro Aldol	162.05282342
1168_0	C=O	1	Retro Aldol	30.010564684
1168_0	C(CO)(C(C(C)=O)O)=O	1	Retro Aldol	132.042258736
1169_0	C(CO)(C(CC(CO)=O)O)=O	-1	Retro Aldol	162.05282342
1169_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
1169_0	C(C(CO)=O)=O	1	Retro Aldol	88.016043988
1170_0	C(C(C(CC(C=O)O)O)O)=O	-1	Retro Aldol	162.05282342
1170_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1170_0	C(CC(C=O)O)=O	1	Retro Aldol	102.031694052
1170_1	C(C(C(CC(C=O)O)O)O)=O	-1	Knoevenagel H (inv)	162.05282342
1170_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1170_1	C(CC(C=O)O)=O	1	Knoevenagel H (inv)	102.031694052
1171_0	C(C)(C(C(C(CO)=O)O)O)=O	-1	Retro Aldol	162.05282342
1171_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
1171_0	C(C(C)=O)=O	1	Retro Aldol	72.021129368
1171_1	C(C)(C(C(C(CO)=O)O)O)=O	-1	Knoevenagel H (inv)	162.05282342
1171_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
1171_1	C(C(C)=O)=O	1	Knoevenagel H (inv)	72.021129368
1172_0	C(C)(C(C(C(CO)=O)O)O)=O	-1	Retro Aldol	162.05282342
1172_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
1172_0	C(C(CO)=O)=O	1	Retro Aldol	88.016043988
1172_1	C(C)(C(C(C(CO)=O)O)O)=O	-1	Knoevenagel H (inv)	162.05282342
1172_1	C(C)(CO)=O	1	Knoevenagel H (inv)	74.036779432
1172_1	C(C(CO)=O)=O	1	Knoevenagel H (inv)	88.016043988
1174_0	C(C(C(C=O)O)O)(C(C)O)=O	-1	Retro Aldol	162.05282342
1174_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1174_0	C(C(C(C)O)=O)=O	1	Retro Aldol	102.031694052
1174_1	C(C(C(C=O)O)O)(C(C)O)=O	-1	Knoevenagel H (inv)	162.05282342
1174_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1174_1	C(C(C(C)O)=O)=O	1	Knoevenagel H (inv)	102.031694052
1176_0	C(C(C(C=O)O)O)(C(C)O)=O	-1	Retro Aldol	162.05282342
1176_0	C(C=O)=O	1	Retro Aldol	58.005479304000005
1176_0	C(CO)(C(C)O)=O	1	Retro Aldol	104.047344116
1176_1	C(C(C(C=O)O)O)(C(C)O)=O	-1	Knoevenagel H (inv)	162.05282342
1176_1	C(C=O)=O	1	Knoevenagel H (inv)	58.005479304000005
1176_1	C(CO)(C(C)O)=O	1	Knoevenagel H (inv)	104.047344116
1178_0	C(CC(C(C(CO)=O)O)O)=O	-1	Retro Aldol	162.05282342
1178_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
1178_0	C(CC=O)=O	1	Retro Aldol	72.021129368
1178_1	C(CC(C(C(CO)=O)O)O)=O	-1	Knoevenagel H (inv)	162.05282342
1178_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
1178_1	C(CC=O)=O	1	Knoevenagel H (inv)	72.021129368
1180_0	C(CC(C(C(CO)=O)O)O)=O	-1	Retro Aldol	162.05282342
1180_0	C(C)=O	1	Retro Aldol	44.026214748
1180_0	C(C(C(CO)=O)O)=O	1	Retro Aldol	118.02660867200001
1181_0	C(CO)(CC(C(CO)O)O)=O	-1	Retro Aldol	164.068473484
1181_0	C(C(CO)O)=O	1	Retro Aldol	90.031694052
1181_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
1182_0	C(C(C(CO)O)O)(CCO)=O	-1	Retro Aldol	164.068473484
1182_0	C=O	1	Retro Aldol	30.010564684
1182_0	C(C)(C(C(CO)O)O)=O	1	Retro Aldol	134.0579088
1183_0	C(C(C(CO)O)O)(CCO)=O	-1	Retro Aldol	164.068473484
1183_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1183_0	C(CO)(CCO)=O	1	Retro Aldol	104.047344116
1183_1	C(C(C(CO)O)O)(CCO)=O	-1	Knoevenagel H (inv)	164.068473484
1183_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1183_1	C(CO)(CCO)=O	1	Knoevenagel H (inv)	104.047344116
1184_0	C(C(CO)O)(CC(CO)O)=O	-1	Retro Aldol	164.068473484
1184_0	C=O	1	Retro Aldol	30.010564684
1184_0	C(CO)(CC(CO)O)=O	1	Retro Aldol	134.0579088
1184_1	C(C(CO)O)(CC(CO)O)=O	-1	Knoevenagel H (inv)	164.068473484
1184_1	C=O	1	Knoevenagel H (inv)	30.010564684
1184_1	C(CO)(CC(CO)O)=O	1	Knoevenagel H (inv)	134.0579088
1185_0	C(C(CO)O)(CC(CO)O)=O	-1	Retro Aldol	164.068473484
1185_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1185_0	C(C)(C(CO)O)=O	1	Retro Aldol	104.047344116
1186_0	C(C)(C(C(C(CO)O)O)O)=O	-1	Retro Aldol	164.068473484
1186_0	C(C(CO)O)=O	1	Retro Aldol	90.031694052
1186_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
1186_1	C(C)(C(C(C(CO)O)O)O)=O	-1	Knoevenagel H (inv)	164.068473484
1186_1	C(C(CO)O)=O	1	Knoevenagel H (inv)	90.031694052
1186_1	C(C)(CO)=O	1	Knoevenagel H (inv)	74.036779432
1187_0	C(CC(C(C(CO)O)O)O)=O	-1	Retro Aldol	164.068473484
1187_0	C(C(C(CO)O)O)=O	1	Retro Aldol	120.04225873600001
1187_0	C(C)=O	1	Retro Aldol	44.026214748
1189_0	C(C(C(C(CCO)O)O)O)=O	-1	Retro Aldol	164.068473484
1189_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1189_0	C(C(CCO)O)=O	1	Retro Aldol	104.047344116
1189_1	C(C(C(C(CCO)O)O)O)=O	-1	Knoevenagel H (inv)	164.068473484
1189_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1189_1	C(C(CCO)O)=O	1	Knoevenagel H (inv)	104.047344116
1191_0	C(C(CC(C(CO)O)O)=O)(O)=O	-1	Retro Aldol	178.04773803999998
1191_0	C(C(CO)O)=O	1	Retro Aldol	90.031694052
1191_0	C(C(C)=O)(O)=O	1	Retro Aldol	88.01604398799999
1193_0	C(CC(C(C(CO)O)O)=O)(O)=O	-1	Retro Aldol	178.04773804
1193_0	C(C)(C(C(CO)O)O)=O	1	Retro Aldol	134.0579088
1193_0	C(=O)=O	1	Retro Aldol	43.98982924
1193_1	C(CC(C(C(CO)O)O)=O)(O)=O	-1	Beta Decarboxylation	178.04773804
1193_1	C(C)(C(C(CO)O)O)=O	1	Beta Decarboxylation	134.0579088
1193_1	C(=O)=O	1	Beta Decarboxylation	43.98982924
1195_0	C(CC(C(C(CO)O)O)=O)(O)=O	-1	Retro Aldol	178.04773804
1195_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1195_0	C(CC(CO)=O)(O)=O	1	Retro Aldol	118.02660867200001
1195_1	C(CC(C(C(CO)O)O)=O)(O)=O	-1	Knoevenagel H (inv)	178.04773804
1195_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1195_1	C(CC(CO)=O)(O)=O	1	Knoevenagel H (inv)	118.02660867200001
1196_0	C(C(C(CC(CO)O)=O)O)(O)=O	-1	Retro Aldol	178.04773803999998
1196_0	C(CO)(CC(CO)O)=O	1	Retro Aldol	134.0579088
1196_0	C(=O)=O	1	Retro Aldol	43.98982924
1196_1	C(C(C(CC(CO)O)=O)O)(O)=O	-1	Beta Decarboxylation	178.04773803999998
1196_1	C(CO)(CC(CO)O)=O	1	Beta Decarboxylation	134.0579088
1196_1	C(=O)=O	1	Beta Decarboxylation	43.98982924
1198_0	C(C(C(CC(CO)O)=O)O)(O)=O	-1	Retro Aldol	178.04773803999998
1198_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1198_0	C(C(C(C)=O)O)(O)=O	1	Retro Aldol	118.026608672
1200_0	C(CC(C(O)=O)O)(C(CO)O)=O	-1	Retro Aldol	178.04773803999998
1200_0	C(C)(C(CO)O)=O	1	Retro Aldol	104.047344116
1200_0	C(C(O)=O)=O	1	Retro Aldol	74.000393924
1202_0	C(CC(C(O)=O)O)(C(CO)O)=O	-1	Retro Aldol	178.04773803999998
1202_0	C=O	1	Retro Aldol	30.010564684
1202_0	C(C(CC(CO)=O)O)(O)=O	1	Retro Aldol	148.03717335599998
1202_1	C(CC(C(O)=O)O)(C(CO)O)=O	-1	Knoevenagel H (inv)	178.04773803999998
1202_1	C=O	1	Knoevenagel H (inv)	30.010564684
1202_1	C(C(CC(CO)=O)O)(O)=O	1	Knoevenagel H (inv)	148.03717335599998
1203_0	C(C(C(C(O)=O)O)O)(CCO)=O	-1	Retro Aldol	178.04773803999998
1203_0	C(CO)(CCO)=O	1	Retro Aldol	104.047344116
1203_0	C(C(O)=O)=O	1	Retro Aldol	74.000393924
1203_1	C(C(C(C(O)=O)O)O)(CCO)=O	-1	Knoevenagel H (inv)	178.04773803999998
1203_1	C(CO)(CCO)=O	1	Knoevenagel H (inv)	104.047344116
1203_1	C(C(O)=O)=O	1	Knoevenagel H (inv)	74.000393924
1205_0	C(C(C(C(O)=O)O)O)(CCO)=O	-1	Retro Aldol	178.04773803999998
1205_0	C=O	1	Retro Aldol	30.010564684
1205_0	C(C(C(C(C)=O)O)O)(O)=O	1	Retro Aldol	148.03717335599998
1207_0	C(C(C(CC(CO)=O)O)O)(O)=O	-1	Retro Aldol	178.04773803999998
1207_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
1207_0	C(C(C=O)O)(O)=O	1	Retro Aldol	104.010958608
1208_0	C(C(C(C(C(C)=O)O)O)O)(O)=O	-1	Retro Aldol	178.04773803999998
1208_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
1208_0	C(C(C=O)O)(O)=O	1	Retro Aldol	104.010958608
1208_1	C(C(C(C(C(C)=O)O)O)O)(O)=O	-1	Knoevenagel H (inv)	178.04773803999998
1208_1	C(C)(CO)=O	1	Knoevenagel H (inv)	74.036779432
1208_1	C(C(C=O)O)(O)=O	1	Knoevenagel H (inv)	104.010958608
1210_0	C(CC(C(C(C(O)=O)O)O)O)=O	-1	Retro Aldol	178.04773803999998
1210_0	C(C)=O	1	Retro Aldol	44.026214748
1210_0	C(C(C(C=O)O)O)(O)=O	1	Retro Aldol	134.02152329199998
1212_0	C(CC(C(C(C=O)O)O)O)(O)=O	-1	Retro Aldol	178.04773803999998
1212_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1212_0	C(CC(C=O)O)(O)=O	1	Retro Aldol	118.026608672
1212_1	C(CC(C(C(C=O)O)O)O)(O)=O	-1	Knoevenagel H (inv)	178.04773803999998
1212_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1212_1	C(CC(C=O)O)(O)=O	1	Knoevenagel H (inv)	118.026608672
1214_0	C1(CC(C(C1(CO)O)O)O)=O	-1	Retro Aldol	162.05282342
1214_0	C(C)(C(CO)(C(C=O)O)O)=O	1	Retro Aldol	162.05282342
1215_0	C1(CC(C(C1(CO)O)O)O)=O	-1	Retro Aldol	162.05282342
1215_0	C(CC(C=O)O)(C(CO)O)=O	1	Retro Aldol	162.05282342
1215_1	C1(CC(C(C1(CO)O)O)O)=O	-1	Knoevenagel C (inverse)	162.05282342
1215_1	C(CC(C=O)O)(C(CO)O)=O	1	Knoevenagel C (inverse)	162.05282342
1215_2	C1(CC(C(C1(CO)O)O)O)=O	-1	Knoevenagel H (inv)	162.05282342
1215_2	C(CC(C=O)O)(C(CO)O)=O	1	Knoevenagel H (inv)	162.05282342
1216_0	C1(CC(C(C1(CO)O)O)O)=O	-1	Retro Aldol	162.05282342
1216_0	C=O	1	Retro Aldol	30.010564684
1216_0	C1(C(C(C(C1)O)O)O)=O	1	Retro Aldol	132.042258736
1216_1	C1(CC(C(C1(CO)O)O)O)=O	-1	Knoevenagel C (inverse)	162.05282342
1216_1	C=O	1	Knoevenagel C (inverse)	30.010564684
1216_1	C1(C(C(C(C1)O)O)O)=O	1	Knoevenagel C (inverse)	132.042258736
1216_2	C1(CC(C(C1(CO)O)O)O)=O	-1	Knoevenagel H (inv)	162.05282342
